opeid8,award_year,source_prefix,raw_postal_token,normalized_postal_token
00218400,2007-2008,grant,14202697,01420-2697
00218400,2009-2010,grant,14202697,01420-2697
00218400,2010-2011,grant,14202697,01420-2697
00218400,2011-2012,grant,14202697,01420-2697
00218400,2012-2013,grant,14202697,01420-2697
00218400,2013-2014,grant,14202697,01420-2697
00218500,2006-2007,grant,17022471,01702-2471
00218500,2007-2008,grant,17022471,01702-2471
00218500,2009-2010,grant,17022471,01702-2471
00218500,2010-2011,grant,17022471,01702-2471
00218500,2011-2012,grant,17022471,01702-2471
00218500,2012-2013,grant,17022471,01702-2471
00218500,2013-2014,grant,17022471,01702-2471
00218700,2006-2007,grant,12474100,01247-4100
00218700,2007-2008,grant,12474100,01247-4100
00218700,2009-2010,grant,12474100,01247-4100
00218700,2010-2011,grant,12474100,01247-4100
00218700,2011-2012,grant,12474100,01247-4100
00218700,2012-2013,grant,12474100,01247-4100
00218700,2013-2014,grant,12474100,01247-4100
00218800,2006-2007,grant,19705353,01970-5353
00218800,2007-2008,grant,19705353,01970-5353
00218800,2009-2010,grant,19705353,01970-5353
00218800,2010-2011,grant,19705353,01970-5353
00218800,2011-2012,grant,19705353,01970-5353
00218800,2012-2013,grant,19705353,01970-5353
00218800,2013-2014,grant,19705353,01970-5353
00218900,2006-2007,grant,10861630,01086-1630
00218900,2007-2008,grant,10861630,01086-1630
00218900,2009-2010,grant,10861630,01086-1630
00218900,2010-2011,grant,10861630,01086-1630
00218900,2011-2012,grant,10861630,01086-1630
00218900,2012-2013,grant,10861630,01086-1630
00218900,2013-2014,grant,10861630,01086-1630
00219000,2006-2007,grant,16022597,01602-2597
00219000,2007-2008,grant,16022597,01602-2597
00219000,2009-2010,grant,16022597,01602-2597
00219000,2010-2011,grant,16022597,01602-2597
00219000,2011-2012,grant,16022597,01602-2597
00219000,2012-2013,grant,16022597,01602-2597
00219000,2013-2014,grant,16022597,01602-2597
00219200,2006-2007,grant,10751492,01075-1492
00219200,2007-2008,grant,10751492,01075-1492
00219200,2009-2010,grant,10751492,01075-1492
00219200,2010-2011,grant,10751492,01075-1492
00219200,2011-2012,grant,10751492,01075-1492
00219200,2012-2013,grant,10751492,01075-1492
00219200,2013-2014,grant,10751492,01075-1492
00219300,2006-2007,grant,24593323,02459-3323
00219300,2007-2008,grant,24593323,02459-3323
00219300,2009-2010,grant,24593323,02459-3323
00219300,2010-2011,grant,24593323,02459-3323
00219300,2011-2012,grant,24593323,02459-3323
00219300,2012-2013,grant,24593323,02459-3323
00219300,2013-2014,grant,24593323,02459-3323
00219400,2006-2007,grant,21155018,02115-5018
00219400,2007-2008,grant,21155018,02115-5018
00219400,2009-2010,grant,21155018,02115-5018
00219400,2010-2011,grant,21155018,02115-5018
00219400,2011-2012,grant,21155018,02115-5018
00219400,2012-2013,grant,21155018,02115-5018
00219400,2013-2014,grant,21155018,02115-5018
00219700,2006-2007,grant,15716346,01571-6346
00219700,2007-2008,grant,15716346,01571-6346
00219700,2009-2010,grant,15716346,01571-6346
00219700,2010-2011,grant,15716346,01571-6346
00219700,2011-2012,grant,15716346,01571-6346
00219700,2012-2013,grant,15716346,01571-6346
00219700,2013-2014,grant,15716346,01571-6346
00219900,2006-2007,grant,21155000,02115-5000
00219900,2007-2008,grant,21155000,02115-5000
00219900,2009-2010,grant,21155000,02115-5000
00219900,2010-2011,grant,21155000,02115-5000
00219900,2011-2012,grant,21155000,02115-5000
00219900,2012-2013,grant,21155000,02115-5000
00219900,2013-2014,grant,21155000,02115-5000
00220100,2006-2007,grant,24672332,02467-2332
00220100,2007-2008,grant,24672332,02467-2332
00220100,2009-2010,grant,24672332,02467-2332
00220100,2010-2011,grant,24672332,02467-2332
00220100,2011-2012,grant,24672332,02467-2332
00220100,2012-2013,grant,24672332,02467-2332
00220100,2013-2014,grant,24672332,02467-2332
00220500,2006-2007,grant,21694501,02169-4501
00220500,2007-2008,grant,21694501,02169-4501
00220500,2009-2010,grant,21694501,02169-4501
00220500,2010-2011,grant,21694324,02169-4324
00220500,2011-2012,grant,21694324,02169-4324
00220500,2012-2013,grant,21694324,02169-4324
00220500,2013-2014,grant,21694324,02169-4324
00220600,2006-2007,grant,24931571,02493-1571
00220600,2007-2008,grant,24931571,02493-1571
00220600,2009-2010,grant,24931571,02493-1571
00220600,2010-2011,grant,24931571,02493-1571
00220600,2011-2012,grant,24931571,02493-1571
00220600,2012-2013,grant,24931571,02493-1571
00220600,2013-2014,grant,24931571,02493-1571
00220800,2006-2007,grant,21155898,02115-5898
00220800,2007-2008,grant,21155898,02115-5898
00220800,2009-2010,grant,21155898,02115-5898
00220800,2010-2011,grant,21155898,02115-5898
00220800,2011-2012,grant,21155898,02115-5898
00220800,2012-2013,grant,21155898,02115-5898
00220800,2013-2014,grant,21155898,02115-5898
00220900,2006-2007,grant,10632936,01063-2936
00220900,2007-2008,grant,10632936,01063-2936
00220900,2009-2010,grant,10632936,01063-2936
00220900,2010-2011,grant,10632936,01063-2936
00220900,2011-2012,grant,10632936,01063-2936
00220900,2012-2013,grant,10632936,01063-2936
00220900,2013-2014,grant,10632936,01063-2936
00221000,2006-2007,grant,27472300,02747-2300
00221000,2007-2008,grant,27472300,02747-2300
00221000,2009-2010,grant,27472300,02747-2300
00221000,2010-2011,grant,27472300,02747-2300
00221000,2011-2012,grant,27472300,02747-2300
00221000,2012-2013,grant,27472300,02747-2300
00221000,2013-2014,grant,27472300,02747-2300
00221100,2006-2007,grant,11093797,01109-3797
00221100,2007-2008,grant,11093797,01109-3797
00221100,2009-2010,grant,11093797,01109-3797
00221100,2010-2011,grant,11093797,01109-3797
00221100,2011-2012,grant,11093797,01109-3797
00221100,2012-2013,grant,11093797,01109-3797
00221100,2013-2014,grant,11093797,01109-3797
00221400,2011-2012,grant,21358839,02135-8839
00221700,2006-2007,grant,23576110,02357-6110
00221700,2007-2008,grant,23576110,02357-6110
00221700,2009-2010,grant,23576110,02357-6110
00221700,2010-2011,grant,23576110,02357-6110
00221700,2011-2012,grant,23576110,02357-6110
00221700,2012-2013,grant,23576110,02357-6110
00221700,2013-2014,grant,23576110,02357-6110
00221800,2006-2007,grant,21082770,02108-2770
00221800,2007-2008,grant,21082770,02108-2770
00221800,2009-2010,grant,21082770,02108-2770
00221800,2010-2011,grant,21082770,02108-2770
00221800,2011-2012,grant,21082770,02108-2770
00221800,2012-2013,grant,21082770,02108-2770
00221800,2013-2014,grant,21082770,02108-2770
00221900,2006-2007,grant,21555808,02155-5808
00221900,2007-2008,grant,21555808,02155-5808
00221900,2009-2010,grant,21555808,02155-5808
00221900,2010-2011,grant,21555808,02155-5808
00221900,2011-2012,grant,21555808,02155-5808
00221900,2012-2013,grant,21555808,02155-5808
00221900,2013-2014,grant,21555808,02155-5808
00222100,2006-2007,grant,10030000,01003-0000
00222100,2007-2008,grant,10030000,01003-0000
00222100,2009-2010,grant,10030000,01003-0000
00222100,2010-2011,grant,10030000,01003-0000
00222100,2011-2012,grant,10030000,01003-0000
00222100,2012-2013,grant,10030000,01003-0000
00222100,2013-2014,grant,10030000,01003-0000
00222200,2006-2007,grant,21253393,02125-3393
00222200,2007-2008,grant,21253393,02125-3393
00222200,2009-2010,grant,21253393,02125-3393
00222200,2010-2011,grant,21253393,02125-3393
00222200,2011-2012,grant,21253393,02125-3393
00222200,2012-2013,grant,21253393,02125-3393
00222200,2013-2014,grant,21253393,02125-3393
00222400,2006-2007,grant,24818203,02481-8203
00222400,2007-2008,grant,24818203,02481-8203
00222400,2009-2010,grant,24818203,02481-8203
00222400,2010-2011,grant,24818203,02481-8203
00222400,2011-2012,grant,24818203,02481-8203
00222400,2012-2013,grant,24818203,02481-8203
00222400,2013-2014,grant,24818203,02481-8203
00222500,2006-2007,grant,21155998,02115-5998
00222500,2007-2008,grant,21155998,02115-5998
00222500,2009-2010,grant,21155998,02115-5998
00222500,2010-2011,grant,21155998,02115-5998
00222500,2011-2012,grant,21155998,02115-5998
00222500,2012-2013,grant,21155998,02115-5998
00222500,2013-2014,grant,21155998,02115-5998
00222600,2006-2007,grant,11192654,01119-2654
00222600,2007-2008,grant,11192654,01119-2654
00222600,2009-2010,grant,11192654,01119-2654
00222600,2010-2011,grant,11192654,01119-2654
00222600,2011-2012,grant,11192654,01119-2654
00222600,2012-2013,grant,11192654,01119-2654
00222600,2013-2014,grant,11192654,01119-2654
00222700,2006-2007,grant,27662322,02766-2322
00222700,2007-2008,grant,27662322,02766-2322
00222700,2009-2010,grant,27662322,02766-2322
00222700,2010-2011,grant,27662322,02766-2322
00222700,2011-2012,grant,27662322,02766-2322
00222700,2012-2013,grant,27662322,02766-2322
00222700,2013-2014,grant,27662322,02766-2322
00222800,2006-2007,grant,22154176,02215-4176
00222800,2007-2008,grant,22154176,02215-4176
00222800,2009-2010,grant,22154176,02215-4176
00222800,2010-2011,grant,22154176,02215-4176
00222800,2011-2012,grant,22154176,02215-4176
00222800,2012-2013,grant,22154176,02215-4176
00222800,2013-2014,grant,22154176,02215-4176
00222900,2006-2007,grant,12672600,01267-2600
00222900,2007-2008,grant,12672600,01267-2600
00222900,2009-2010,grant,12672600,01267-2600
00222900,2010-2011,grant,12672600,01267-2600
00222900,2011-2012,grant,12672600,01267-2600
00222900,2012-2013,grant,12672600,01267-2600
00222900,2013-2014,grant,12672600,01267-2600
00223300,2006-2007,grant,16092280,01609-2280
00223300,2007-2008,grant,16092280,01609-2280
00223300,2009-2010,grant,16092280,01609-2280
00223300,2010-2011,grant,16092280,01609-2280
00223300,2011-2012,grant,16092280,01609-2280
00223300,2012-2013,grant,16092280,01609-2280
00223300,2013-2014,grant,16092280,01609-2280
00257200,2006-2007,grant,32574648,03257-4648
00257200,2007-2008,grant,32574648,03257-4648
00257200,2009-2010,grant,32574648,03257-4648
00257200,2010-2011,grant,32574648,03257-4648
00257200,2011-2012,grant,32574648,03257-4648
00257200,2012-2013,grant,32574648,03257-4648
00257200,2013-2014,grant,32574648,03257-4648
00257300,2006-2007,grant,37553529,03755-3529
00257300,2007-2008,grant,37553529,03755-3529
00257300,2009-2010,grant,37553529,03755-3529
00257300,2010-2011,grant,37553529,03755-3529
00257300,2011-2012,grant,37553529,03755-3529
00257300,2012-2013,grant,37553529,03755-3529
00257300,2013-2014,grant,37553529,03755-3529
00257500,2006-2007,grant,34610060,03461-0060
00257500,2007-2008,grant,34610060,03461-0060
00257500,2009-2010,grant,34610060,03461-0060
00257500,2010-2011,grant,34610060,03461-0060
00257500,2011-2012,grant,34610060,03461-0060
00257500,2012-2013,grant,34610060,03461-0060
00257500,2013-2014,grant,34610060,03461-0060
00257900,2006-2007,grant,32423293,03242-3293
00257900,2007-2008,grant,32423293,03242-3293
00257900,2009-2010,grant,32423293,03242-3293
00257900,2010-2011,grant,32423293,03242-3293
00257900,2011-2012,grant,32423293,03242-3293
00257900,2012-2013,grant,32423293,03242-3293
00257900,2013-2014,grant,32423293,03242-3293
00258000,2006-2007,grant,31061045,03106-1045
00258000,2007-2008,grant,31061045,03106-1045
00258000,2009-2010,grant,31061045,03106-1045
00258000,2010-2011,grant,31061045,03106-1045
00258000,2011-2012,grant,31061045,03106-1045
00258000,2012-2013,grant,31061045,03106-1045
00258000,2013-2014,grant,31061045,03106-1045
00258100,2006-2007,grant,33017412,03301-7412
00258100,2007-2008,grant,33017412,03301-7412
00258100,2009-2010,grant,33017412,03301-7412
00258100,2010-2011,grant,33017412,03301-7412
00258100,2011-2012,grant,33017412,03301-7412
00258100,2012-2013,grant,33017412,03301-7412
00258100,2013-2014,grant,33017412,03301-7412
00258200,2006-2007,grant,31028518,03102-8518
00258200,2007-2008,grant,31028518,03102-8518
00258200,2009-2010,grant,31028518,03102-8518
00258200,2010-2011,grant,31028518,03102-8518
00258200,2011-2012,grant,31028518,03102-8518
00258200,2012-2013,grant,31028518,03102-8518
00258200,2013-2014,grant,31028518,03102-8518
00258300,2006-2007,grant,38850000,03885-0000
00258300,2007-2008,grant,38850000,03885-0000
00258300,2009-2010,grant,38012807,03801-2807
00258300,2010-2011,grant,38012807,03801-2807
00258300,2011-2012,grant,38012807,03801-2807
00258300,2012-2013,grant,38012807,03801-2807
00258300,2013-2014,grant,38012807,03801-2807
00258600,2006-2007,grant,30605086,03060-5086
00258600,2007-2008,grant,30605086,03060-5086
00258600,2009-2010,grant,30605086,03060-5086
00258600,2010-2011,grant,30605086,03060-5086
00258600,2011-2012,grant,30605086,03060-5086
00258600,2012-2013,grant,30605086,03060-5086
00258600,2013-2014,grant,30605086,03060-5086
00258700,2006-2007,grant,31021310,03102-1310
00258700,2007-2008,grant,31021310,03102-1310
00258700,2009-2010,grant,31021310,03102-1310
00258700,2010-2011,grant,31021310,03102-1310
00258700,2011-2012,grant,31021310,03102-1310
00258700,2012-2013,grant,31021310,03102-1310
00258700,2013-2014,grant,31021310,03102-1310
00258900,2006-2007,grant,38242511,03824-2511
00258900,2007-2008,grant,38242511,03824-2511
00258900,2009-2010,grant,38242511,03824-2511
00258900,2010-2011,grant,38242511,03824-2511
00258900,2011-2012,grant,38242511,03824-2511
00258900,2012-2013,grant,38242511,03824-2511
00258900,2013-2014,grant,38242511,03824-2511
00259000,2006-2007,grant,34351504,03435-1504
00259000,2007-2008,grant,34351504,03435-1504
00259000,2009-2010,grant,34351504,03435-1504
00259000,2010-2011,grant,34351504,03435-1504
00259000,2011-2012,grant,34351504,03435-1504
00259000,2012-2013,grant,34351504,03435-1504
00259000,2013-2014,grant,34351504,03435-1504
00259100,2006-2007,grant,32641595,03264-1595
00259100,2007-2008,grant,32641595,03264-1595
00259100,2009-2010,grant,32641595,03264-1595
00259100,2010-2011,grant,32641595,03264-1595
00259100,2011-2012,grant,32641595,03264-1595
00259100,2012-2013,grant,32641595,03264-1595
00259100,2013-2014,grant,32641595,03264-1595
00259600,2006-2007,grant,83302699,08330-2699
00259600,2007-2008,grant,83302699,08330-2699
00259600,2009-2010,grant,83302699,08330-2699
00259600,2010-2011,grant,83302699,08330-2699
00259600,2011-2012,grant,83302699,08330-2699
00259600,2012-2013,grant,83302699,08330-2699
00259600,2013-2014,grant,83302699,08330-2699
00259700,2006-2007,grant,70033425,07003-3425
00259700,2007-2008,grant,70033425,07003-3425
00259700,2009-2010,grant,70033425,07003-3425
00259700,2010-2011,grant,70033425,07003-3425
00259700,2011-2012,grant,70033425,07003-3425
00259700,2012-2013,grant,70033425,07003-3425
00259700,2013-2014,grant,70033425,07003-3425
00259800,2006-2007,grant,70066195,07006-6195
00259800,2007-2008,grant,70066195,07006-6195
00259800,2009-2010,grant,70066195,07006-6195
00259800,2010-2011,grant,70066195,07006-6195
00259800,2011-2012,grant,70066195,07006-6195
00259800,2012-2013,grant,70066195,07006-6195
00259800,2013-2014,grant,70066195,07006-6195
00259900,2006-2007,grant,78402184,07840-2184
00259900,2007-2008,grant,78402184,07840-2184
00259900,2009-2010,grant,78402184,07840-2184
00259900,2010-2011,grant,78402184,07840-2184
00259900,2011-2012,grant,78402184,07840-2184
00259900,2012-2013,grant,78402184,07840-2184
00259900,2013-2014,grant,78402184,07840-2184
00260000,2006-2007,grant,79606989,07960-6989
00260000,2007-2008,grant,79606989,07960-6989
00260000,2009-2010,grant,79606989,07960-6989
00260000,2010-2011,grant,79606989,07960-6989
00260000,2011-2012,grant,79606989,07960-6989
00260000,2012-2013,grant,79606989,07960-6989
00260000,2013-2014,grant,79606989,07960-6989
00260100,2006-2007,grant,83620517,08362-0517
00260100,2007-2008,grant,83620517,08362-0517
00260100,2009-2010,grant,83620517,08362-0517
00260100,2010-2011,grant,83629912,08362-9912
00260100,2011-2012,grant,83629912,08362-9912
00260100,2012-2013,grant,83629912,08362-9912
00260100,2013-2014,grant,83629912,08362-9912
00260300,2006-2007,grant,79404063,07940-4063
00260300,2007-2008,grant,79404063,07940-4063
00260300,2009-2010,grant,79404063,07940-4063
00260300,2010-2011,grant,79404063,07940-4063
00260300,2011-2012,grant,79404063,07940-4063
00260300,2012-2013,grant,79404063,07940-4063
00260300,2013-2014,grant,79404063,07940-4063
00260700,2006-2007,grant,76661996,07666-1996
00260700,2007-2008,grant,76661996,07666-1996
00260700,2009-2010,grant,76661996,07666-1996
00260700,2010-2011,grant,76661996,07666-1996
00260700,2011-2012,grant,76661996,07666-1996
00260700,2012-2013,grant,76661996,07666-1996
00260700,2013-2014,grant,76661996,07666-1996
00260800,2006-2007,grant,87012697,08701-2697
00260800,2007-2008,grant,87012697,08701-2697
00260800,2009-2010,grant,87012697,08701-2697
00260800,2010-2011,grant,87012697,08701-2697
00260800,2011-2012,grant,87012697,08701-2697
00260800,2012-2013,grant,87012697,08701-2697
00260800,2013-2014,grant,87012697,08701-2697
00260900,2006-2007,grant,80281702,08028-1702
00260900,2007-2008,grant,80281702,08028-1702
00260900,2009-2010,grant,80281702,08028-1702
00260900,2010-2011,grant,80281702,08028-1702
00260900,2011-2012,grant,80281702,08028-1702
00260900,2012-2013,grant,80281702,08028-1702
00260900,2013-2014,grant,80281702,08028-1702
00261000,2006-2007,grant,76442198,07644-2198
00261000,2007-2008,grant,76442198,07644-2198
00261000,2009-2010,grant,76442198,07644-2198
00261000,2010-2011,grant,76442198,07644-2198
00261000,2011-2012,grant,76442198,07644-2198
00261000,2012-2013,grant,76442198,07644-2198
00261000,2013-2014,grant,76442198,07644-2198
00261300,2006-2007,grant,73051597,07305-1597
00261300,2007-2008,grant,73051597,07305-1597
00261300,2009-2010,grant,73051597,07305-1597
00261300,2010-2011,grant,73051597,07305-1597
00261300,2011-2012,grant,73051597,07305-1597
00261300,2012-2013,grant,73051597,07305-1597
00261300,2013-2014,grant,73051597,07305-1597
00261500,2006-2007,grant,88183050,08818-3050
00261500,2007-2008,grant,88183050,08818-3050
00261500,2009-2010,grant,88183050,08818-3050
00261500,2010-2011,grant,88183050,08818-3050
00261500,2011-2012,grant,88183050,08818-3050
00261500,2012-2013,grant,88183050,08818-3050
00261500,2013-2014,grant,88183050,08818-3050
00261600,2006-2007,grant,77641898,07764-1898
00261600,2007-2008,grant,77641898,07764-1898
