opeid8,award_year,school,state,zip_code,unitid,ipeds_match_status,ipeds_root_unitid_count_start,ipeds_root_unitid_count_end,ipeds_anchor_sensitivity,ipeds_unitid_start,ipeds_unitid_end
00158300,2004-2005,Morris Brown College,GA,30314-4140,,no_exact_match,0,0,ambiguous_or_unmatched,,
00158300,2021-2022,MORRIS BROWN COLLEGE,GA,30314-4140,,no_exact_match,0,1,ambiguous_or_unmatched,,140571
00158500,2013-2014,University of North Georgia,GA,30597-0001,,multiple_exact_unitids,2,1,ambiguous_or_unmatched,,482680
00159200,2013-2014,South Georgia State College,GA,31533-8104,,multiple_exact_unitids,2,1,ambiguous_or_unmatched,,482699
00163500,2005-2006,Barat College,IL,60045-3297,,exact_unique_inactive,1,0,ambiguous_or_unmatched,143163,
00164700,1999-2000,CITY COLLEGES OF CHICAGO SYSTEM OFFICE,IL,,,no_exact_match,0,0,ambiguous_or_unmatched,,
00164700,2000-2001,CITY COLLEGES OF CHICAGO SYSTEM OFFICE,IL,,,no_exact_match,0,0,ambiguous_or_unmatched,,
00164700,2001-2002,CITY COLLEGES OF CHICAGO SYSTEM OFFICE,IL,60606,,no_exact_match,0,0,ambiguous_or_unmatched,,
00164700,2002-2003,CITY COLLEGES OF CHICAGO SYSTEM OFFICE,IL,60606,,no_exact_match,0,1,ambiguous_or_unmatched,,144500
00164700,2003-2004,City Colleges of Chicago System Office,IL,60606-6998,,exact_unique_administrative_unit,1,1,stable_unique,144500,144500
00164700,2004-2005,City Colleges of Chicago System Office,IL,60606-6998,,exact_unique_administrative_unit,1,1,stable_unique,144500,144500
00164700,2005-2006,City Colleges of Chicago System Office,IL,60606-6998,,exact_unique_administrative_unit,1,1,stable_unique,144500,144500
00164700,2006-2007,City Colleges of Chicago System Office,IL,60606-6998,,exact_unique_administrative_unit,1,1,stable_unique,144500,144500
00164700,2007-2008,City Colleges of Chicago System Office,IL,60606-6998,,exact_unique_administrative_unit,1,1,stable_unique,144500,144500
00164700,2008-2009,City Colleges of Chicago System Office,IL,60606-6998,,exact_unique_administrative_unit,1,1,stable_unique,144500,144500
00164700,2009-2010,City Colleges of Chicago System Office,IL,60606-6998,,exact_unique_administrative_unit,1,1,stable_unique,144500,144500
00164700,2010-2011,City Colleges of Chicago System Office,IL,60606-6998,,exact_unique_administrative_unit,1,1,stable_unique,144500,144500
00164700,2011-2012,City Colleges of Chicago System Office,IL,60606-6998,,exact_unique_administrative_unit,1,1,stable_unique,144500,144500
00164700,2012-2013,City Colleges of Chicago System Office,IL,60606-6998,,exact_unique_administrative_unit,1,1,stable_unique,144500,144500
00164700,2013-2014,City Colleges of Chicago System Office,IL,60606-6998,,exact_unique_administrative_unit,1,1,stable_unique,144500,144500
00169000,2004-2005,Dr William M Scholl College of Podiatric Medicine at Finch University,IL,60610-2856,,exact_unique_inactive,1,0,ambiguous_or_unmatched,144838,
00169000,2005-2006,Dr William M Scholl College of Podiatric Medicine at Finch University,IL,60610-2856,,no_exact_match,0,0,ambiguous_or_unmatched,,
00172700,2007-2008,MOODY BIBLE INSTITUTE,IL,60610-3214,,no_exact_match,0,0,ambiguous_or_unmatched,,
00174000,2001-2002,NORTHWESTERN UNIVERSITY,IL,60611,,no_exact_match,0,0,ambiguous_or_unmatched,,
00180500,2018-2019,Indiana Institute Of Technology,IN,46803-1297,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00180500,2019-2020,Indiana Institute Of Technology,IN,46803-1297,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00180500,2020-2021,Indiana Institute Of Technology,IN,46803-1297,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00180500,2021-2022,Indiana Institute Of Technology,IN,46803-1297,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00180500,2022-2023,Indiana Institute Of Technology,IN,46803-1297,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00180500,2023-2024,Indiana Institute Of Technology,IN,46803-1297,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00180500,2024-2025,INDIANA INSTITUTE OF TECHNOLOGY,IN,46803-1297,,multiple_exact_unitids,2,0,year_unavailable,,
00181301,2006-2007,INDIANA UNIVERSITY - PURDUE UNIVERSITY INDIANAPOLIS - COLUMBUS CTR,IN,46202-5145,,no_exact_match,1,1,ambiguous_or_unmatched,,
00181301,2007-2008,INDIANA UNIVERSITY - PURDUE UNIVERSITY INDIANAPOLIS - COLUMBUS CTR,IN,46202-5145,,no_exact_match,1,1,ambiguous_or_unmatched,,
00181301,2008-2009,INDIANA UNIVERSITY - PURDUE UNIVERSITY INDIANAPOLIS - COLUMBUS CTR,IN,46202-5145,,no_exact_match,1,1,ambiguous_or_unmatched,,
00181301,2009-2010,INDIANA UNIVERSITY - PURDUE UNIVERSITY INDIANAPOLIS - COLUMBUS CTR,IN,46202-5145,,no_exact_match,1,1,ambiguous_or_unmatched,,
00182700,2017-2018,Purdue University Northwest,IN,46323-2094,,multiple_exact_unitids,2,1,ambiguous_or_unmatched,,490805
00186200,1999-2000,ELLSWORTH COMMUNITY COLLEGE,IA,50126-1199,,no_exact_match,0,0,ambiguous_or_unmatched,,
00186200,2000-2001,ELLSWORTH COMMUNITY COLLEGE,IA,50126-1199,,no_exact_match,0,1,ambiguous_or_unmatched,,153296
00186200,2001-2002,ELLSWORTH COMMUNITY COLLEGE,IA,50126,,exact_unique_inactive,1,1,stable_unique,153296,153296
00187600,2002-2003,MARYCREST INTERNATIONAL UNIVERSITY,IA,52804,,exact_unique_inactive,1,0,ambiguous_or_unmatched,153931,
00187600,2003-2004,Marycrest International University,IA,52804-4096,,no_exact_match,0,0,ambiguous_or_unmatched,,
00188500,2005-2006,EASTERN IOWA COMMUNITY COLLEGE DISTRICT,IA,52801,,no_exact_match,0,0,ambiguous_or_unmatched,,
00189400,2008-2009,VENNARD COLLEGE,IA,52595-0029,,exact_unique_inactive,1,0,ambiguous_or_unmatched,154509,
00191008,1999-2000,COFFEYVILLE COMMUNITY COLLEGE/AREA VOCATIONAL SCHOOL-TECH CAMPUS,KS,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00191008,2000-2001,COFFEYVILLE COMMUNITY COLLEGE/AREA VOCATIONAL SCHOOL-TECH CAMPUS,KS,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00192114,2002-2003,HIGHLAND COMMUNITY COLLEGE - NOTHEAST KANSAS TECH CENTER,KS,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00192114,2003-2004,HIGHLAND COMMUNITY COLLEGE - NOTHEAST KANSAS TECH CENTER,KS,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00192114,2004-2005,HIGHLAND COMMUNITY COLLEGE - NOTHEAST KANSAS TECH CENTER,KS,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00192114,2005-2006,HIGHLAND COMMUNITY COLLEGE - NOTHEAST KANSAS TECH CENTER,KS,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00192114,2006-2007,HIGHLAND COMMUNITY COLLEGE - NOTHEAST KANSAS TECH CENTER,KS,66035-4062,,no_exact_match,1,1,ambiguous_or_unmatched,,
00192114,2007-2008,HIGHLAND COMMUNITY COLLEGE - NOTHEAST KANSAS TECH CENTER,KS,66035-4062,,no_exact_match,1,2,ambiguous_or_unmatched,,155609
00192502,2002-2003,KANSAS CITY KANSAS COMMUNITY COLLEGE - TECHNICAL EDUCATION CENTER,KS,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00192502,2003-2004,KANSAS CITY KANSAS COMMUNITY COLLEGE - TECHNICAL EDUCATION CENTER,KS,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00192502,2004-2005,KANSAS CITY KANSAS COMMUNITY COLLEGE - TECHNICAL EDUCATION CENTER,KS,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00192502,2005-2006,KANSAS CITY KANSAS COMMUNITY COLLEGE - TECHNICAL EDUCATION CENTER,KS,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00192502,2006-2007,KANSAS CITY KANSAS COMMUNITY COLLEGE - TECHNICAL EDUCATION CENTER,KS,66112-9978,,no_exact_match,1,1,ambiguous_or_unmatched,,
00192502,2007-2008,KANSAS CITY KANSAS COMMUNITY COLLEGE - TECHNICAL EDUCATION CENTER,KS,66112-9978,,no_exact_match,1,2,ambiguous_or_unmatched,,155265
00192502,2009-2010,KANSAS CITY KANSAS COMMUNITY COLLEGE - TECHNICAL EDUCATION CENTER,KS,66112-9978,,exact_unique_inactive,2,1,ambiguous_or_unmatched,155265,
00192801,2008-2009,KANSAS STATE UNIVERSITY - SALINA CAMPUS,KS,66506-1104,,no_exact_match,1,1,ambiguous_or_unmatched,,
00192801,2009-2010,KANSAS STATE UNIVERSITY - SALINA CAMPUS,KS,66506-1104,,no_exact_match,1,1,ambiguous_or_unmatched,,
00193700,2011-2012,Ottawa University,KS,66067-3399,,multiple_exact_unitids,6,6,ambiguous_or_unmatched,,
00193700,2012-2013,Ottawa University,KS,66067-3399,,multiple_exact_unitids,6,6,ambiguous_or_unmatched,,
00193700,2013-2014,Ottawa University,KS,66067-3399,,multiple_exact_unitids,6,6,ambiguous_or_unmatched,,
00193700,2014-2015,Ottawa University,KS,66067-3399,,multiple_exact_unitids,6,6,ambiguous_or_unmatched,,
00193700,2015-2016,Ottawa University,KS,66067-3399,,multiple_exact_unitids,6,6,ambiguous_or_unmatched,,
00193700,2016-2017,Ottawa University,KS,66067-3399,,multiple_exact_unitids,6,6,ambiguous_or_unmatched,,
00193700,2017-2018,OTTAWA UNIVERSITY,KS,66067-3399,,multiple_exact_unitids,6,7,ambiguous_or_unmatched,,
00193700,2018-2019,Ottawa University,KS,66067-3399,,multiple_exact_unitids,7,6,ambiguous_or_unmatched,,
00193700,2019-2020,Ottawa University,KS,66067-3399,,multiple_exact_unitids,6,6,ambiguous_or_unmatched,,
00193700,2020-2021,Ottawa University,KS,66067-3399,,multiple_exact_unitids,6,6,ambiguous_or_unmatched,,
00193700,2021-2022,Ottawa University,KS,66067-3399,,multiple_exact_unitids,6,6,ambiguous_or_unmatched,,
00193700,2022-2023,Ottawa University,KS,66067-3399,,multiple_exact_unitids,6,5,ambiguous_or_unmatched,,
00193700,2023-2024,OTTAWA UNIVERSITY,KS,66067-3399,,multiple_exact_unitids,5,5,ambiguous_or_unmatched,,
00193700,2024-2025,OTTAWA UNIVERSITY,KS,66067-3399,,multiple_exact_unitids,5,0,year_unavailable,,
00194802,1999-2000,UNIVERSITY OF KANSAS - MEDICAL CENTER,KS,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00194802,2000-2001,UNIVERSITY OF KANSAS - MEDICAL CENTER,KS,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00194802,2001-2002,UNIVERSITY OF KANSAS - MEDICAL CENTER,KS,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00194802,2002-2003,UNIVERSITY OF KANSAS - MEDICAL CENTER,KS,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00194802,2003-2004,UNIVERSITY OF KANSAS - MEDICAL CENTER,KS,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00194802,2004-2005,UNIVERSITY OF KANSAS - MEDICAL CENTER,KS,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00194802,2005-2006,UNIVERSITY OF KANSAS - MEDICAL CENTER,KS,,,no_exact_match,1,2,ambiguous_or_unmatched,,155326
00194901,2004-2005,WASHBURN UNIVERSITY - TOPEKA - WASHBURN INSTITUTE OF TECHNOLOGY,KS,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00194901,2005-2006,WASHBURN UNIVERSITY - TOPEKA - WASHBURN INSTITUTE OF TECHNOLOGY,KS,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00194901,2007-2008,WAHBURN UNIVERSITY - TOPEKA - WASHBURN INSTITUTE OF TECHNOLOGY,KS,66621-1110,,no_exact_match,1,1,ambiguous_or_unmatched,,
00194901,2008-2009,WASHBURN UNIVERSITY - TOPEKA - WASHBURN INSTITUTE OF TECHNOLOGY,KS,66621-1110,,no_exact_match,1,2,ambiguous_or_unmatched,,155423
00197000,2001-2002,LEES JR COLLEGE,KY,41339,,no_exact_match,0,0,ambiguous_or_unmatched,,
00199001,2008-2009,ASHLAND COMMUNITY AND TECHNICAL COLLEGE - ROBERTS DRIVE CAMPUS,KY,41101-3683,,no_exact_match,1,1,ambiguous_or_unmatched,,
00202500,2011-2012,SOUTHERN UNIVERSITY AND AGRICULTURAL & MECHANICAL COLG AT BATON ROUGE,LA,70813-9374,,multiple_exact_unitids,3,3,ambiguous_or_unmatched,,
00202500,2012-2013,SOUTHERN UNIVERSITY AND AGRICULTURAL & MECHANICAL COLG AT BATON ROUGE,LA,70813-9374,,multiple_exact_unitids,3,3,ambiguous_or_unmatched,,
00202500,2013-2014,Southern University and Agricultural & Mechanical Colg at Baton Rouge,LA,70813-9374,,multiple_exact_unitids,3,3,ambiguous_or_unmatched,,
00202500,2014-2015,Southern University and Agricultural & Mechanical Colg at Baton Rouge,LA,70813-9374,,multiple_exact_unitids,3,3,ambiguous_or_unmatched,,
00202500,2015-2016,Southern University and Agricultural & Mechanical Colg at Baton Rouge,LA,70813-9374,,multiple_exact_unitids,3,3,ambiguous_or_unmatched,,
00202500,2016-2017,Southern University and Agricultural & Mechanical Colg at Baton Rouge,LA,70813-9374,,multiple_exact_unitids,3,3,ambiguous_or_unmatched,,
00202500,2017-2018,Southern University and Agricultural & Mechanical Colg at Baton Rouge,LA,70813-9374,,multiple_exact_unitids,3,3,ambiguous_or_unmatched,,
00202500,2018-2019,Southern University And Agricultural & Mechanical Colg At Baton Rouge,LA,70813-9374,,multiple_exact_unitids,3,3,ambiguous_or_unmatched,,
00202500,2019-2020,Southern University And Agricultural & Mechanical Colg At Baton Rouge,LA,70813-9374,,multiple_exact_unitids,3,3,ambiguous_or_unmatched,,
00202500,2020-2021,Southern University And Agricultural & Mechanical Colg At Baton Rouge,LA,70813-9374,,multiple_exact_unitids,3,3,ambiguous_or_unmatched,,
00202500,2021-2022,Southern University And Agricultural & Mechanical Colg At Baton Rouge,LA,70813-9374,,multiple_exact_unitids,3,3,ambiguous_or_unmatched,,
00202500,2022-2023,Southern University And Agricultural & Mechanical Colg At Baton Rouge,LA,70813-9374,,multiple_exact_unitids,3,3,ambiguous_or_unmatched,,
00202500,2023-2024,Southern University And Agricultural & Mechanical Colg At Baton Rouge,LA,70813-9374,,multiple_exact_unitids,3,3,ambiguous_or_unmatched,,
00202500,2024-2025,SOUTHERN UNIVERSITY AND AGRICULTURAL & MECHANICAL COLG AT BATON ROUGE,LA,70813-9374,,multiple_exact_unitids,3,0,year_unavailable,,
00203400,2003-2004,Mid State College,ME,04210-8888,,exact_unique_inactive,2,0,ambiguous_or_unmatched,161396,
00203400,2004-2005,Mid State College,ME,04210-8888,,no_exact_match,0,0,ambiguous_or_unmatched,,
00204300,2015-2016,Husson University,ME,04401-2999,,multiple_exact_unitids,2,1,ambiguous_or_unmatched,,487524
00205600,2001-2002,WESTBROOK COLLEGE,ME,04103-2693,,no_exact_match,0,0,ambiguous_or_unmatched,,
00205600,2005-2006,WESTBROOK COLLEGE,ME,04103-2693,,no_exact_match,0,0,ambiguous_or_unmatched,,
00205600,2007-2008,WESTBROOK COLLEGE,ME,04103-2693,,no_exact_match,0,0,ambiguous_or_unmatched,,
00206000,2009-2010,Baltimore Hebrew University,MD,21215-3996,,exact_unique_inactive,1,0,ambiguous_or_unmatched,161837,
00206300,2001-2002,COMMUNITY COLLEGE OF BALTIMORE COUNTY,MD,21228,,no_exact_match,0,1,ambiguous_or_unmatched,,434672
00206300,2011-2012,Community College of Baltimore County,MD,21228-5381,,no_exact_match,1,1,ambiguous_or_unmatched,,434672
00207702,2008-2009,JOHNS HOPKINS UNIVERSITY - SCHOOL OF ARTS/SCIENCES & ENGINEERING,MD,21218-2693,,no_exact_match,1,1,ambiguous_or_unmatched,,
00208800,2008-2009,PEABODY INSTITUTE OF JOHN HOPKINS UNIVERSITY,MD,21202,,no_exact_match,0,0,ambiguous_or_unmatched,,
00213200,2001-2002,BRADFORD COLLEGE,MA,01835,,no_exact_match,0,0,ambiguous_or_unmatched,,
00213400,1999-2000,BURDETT COLLEGE - MAIN CAMPUS,MA,01608-1409,,exact_unique_inactive,2,0,ambiguous_or_unmatched,165121,
00215600,1999-2000,RADCLIFFE COLLEGE,MA,02138-3600,,no_exact_match,0,0,ambiguous_or_unmatched,,
00215600,2001-2002,RADCLIFFE COLLEGE,MA,02138,,no_exact_match,0,0,ambiguous_or_unmatched,,
00215900,1999-2000,LEICESTER JUNIOR COLLEGE,MA,01524,,no_exact_match,0,0,ambiguous_or_unmatched,,
00218200,2006-2007,BOSTON STATE COLLEGE (CLOSED),MA,00000-2115,,no_exact_match,0,0,ambiguous_or_unmatched,,
00218200,2009-2010,BOSTON STATE COLLEGE (CLOSED),MA,02115,,no_exact_match,0,0,ambiguous_or_unmatched,,
00219900,2013-2014,Northeastern University,MA,21155,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00219900,2014-2015,Northeastern University,MA,02115-5000,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00219900,2015-2016,Northeastern University,MA,02115-5000,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00219900,2016-2017,Northeastern University,MA,02115-5000,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00219900,2017-2018,NORTHEASTERN UNIVERSITY,MA,02115-5000,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00219900,2018-2019,Northeastern University,MA,02115-5000,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00219900,2019-2020,Northeastern University,MA,02115-5000,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00219900,2020-2021,Northeastern University,MA,02115-5000,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00219900,2021-2022,Northeastern University,MA,02115-5000,,multiple_exact_unitids,2,3,ambiguous_or_unmatched,,
00219900,2022-2023,Northeastern University,MA,02115-5000,,multiple_exact_unitids,3,3,ambiguous_or_unmatched,,
00219900,2023-2024,Northeastern University,MA,02115-5000,,multiple_exact_unitids,3,3,ambiguous_or_unmatched,,
00219900,2024-2025,NORTHEASTERN UNIVERSITY,MA,02115-5000,,multiple_exact_unitids,3,0,year_unavailable,,
00221100,2011-2012,Springfield College,MA,11093,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00221100,2012-2013,Springfield College,MA,11093,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00221100,2013-2014,Springfield College,MA,11093,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00221100,2014-2015,Springfield College,MA,01109-3797,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00221100,2015-2016,Springfield College,MA,01109-3797,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00221100,2016-2017,Springfield College,MA,01109-3797,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00221100,2017-2018,Springfield College,MA,01109-3797,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00221100,2018-2019,Springfield College,MA,01109-3797,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00221100,2019-2020,Springfield College,MA,01109-3797,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00221100,2020-2021,Springfield College,MA,01109-3797,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00221100,2021-2022,Springfield College,MA,01109-3797,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00221100,2022-2023,Springfield College,MA,01109-3797,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00221100,2023-2024,SPRINGFIELD COLLEGE,MA,01109-3797,,multiple_exact_unitids,2,2,ambiguous_or_unmatched,,
00221100,2024-2025,SPRINGFIELD COLLEGE,MA,01109-3797,,multiple_exact_unitids,2,0,year_unavailable,,
00224940,1999-2000,DAVENPORT UNIVERSITY - DEARBORN,MI,,,no_exact_match,7,7,ambiguous_or_unmatched,,
00224940,2000-2001,DAVENPORT UNIVERSITY - DEARBORN,MI,,,no_exact_match,7,7,ambiguous_or_unmatched,,
00224940,2001-2002,DAVENPORT UNIVERSITY - DEARBORN,MI,,,no_exact_match,7,7,ambiguous_or_unmatched,,
00224940,2002-2003,DAVENPORT UNIVERSITY - LIVONIA,MI,,,no_exact_match,7,7,ambiguous_or_unmatched,,
00224941,1999-2000,DAVENPORT UNIVERSITY - SAGINAW,MI,,,no_exact_match,7,7,ambiguous_or_unmatched,,
00224941,2000-2001,DAVENPORT UNIVERSITY - SAGINAW,MI,,,no_exact_match,7,7,ambiguous_or_unmatched,,
00224941,2001-2002,DAVENPORT UNIVERSITY - SAGINAW,MI,,,no_exact_match,7,7,ambiguous_or_unmatched,,
00224941,2002-2003,DAVENPORT UNIVERSITY - SAGINAW,MI,,,no_exact_match,7,7,ambiguous_or_unmatched,,
00224941,2006-2007,DAVENPORT UNIVERSITY - SAGINAW,MI,49512-9396,,no_exact_match,1,1,ambiguous_or_unmatched,,
00225200,2004-2005,William Tyndale College,MI,48331-3149,,exact_unique_inactive,1,0,ambiguous_or_unmatched,172778,
00225200,2005-2006,William Tyndale College,MI,48331-3149,,no_exact_match,0,0,ambiguous_or_unmatched,,
00225300,2004-2005,Davenport University - Eastern Region,MI,48126-3799,,no_exact_match,0,0,ambiguous_or_unmatched,,
00225300,2005-2006,Davenport University - Eastern Region,MI,48126-3799,,no_exact_match,0,0,ambiguous_or_unmatched,,
00226014,1999-2000,FERRIS STATE UNIVERSITY - KENDALL COLLEGE OF ART AND DESIGN OF FSU,MI,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00226014,2000-2001,FERRIS STATE UNIVERSITY - KENDALL COLLEGE OF ART AND DESIGN OF FSU,MI,,,no_exact_match,1,1,ambiguous_or_unmatched,,
00228400,2019-2020,MARYGROVE COLLEGE,MI,48221-2599,,exact_unique_inactive,1,0,ambiguous_or_unmatched,170842,
00228900,1999-2000,SHAW COLLEGE OF DETROIT (CLOSED),MI,48202,,no_exact_match,0,0,ambiguous_or_unmatched,,
00229600,2000-2001,MUSKEGON COLLEGE,MI,49442,,no_exact_match,0,0,ambiguous_or_unmatched,,
00230301,2006-2007,OAKLAND COMMUNITY COLLEGE - ORCHARD RIDGE CAMPUS,MI,48304-2266,,no_exact_match,1,1,ambiguous_or_unmatched,,
00230301,2007-2008,OAKLAND COMMUNITY COLLEGE - ORCHARD RIDGE CAMPUS,MI,48304-2266,,no_exact_match,1,1,ambiguous_or_unmatched,,
00230301,2008-2009,OAKLAND COMMUNITY COLLEGE - ORCHARD RIDGE CAMPUS,MI,48304-2266,,no_exact_match,1,1,ambiguous_or_unmatched,,
00230301,2009-2010,OAKLAND COMMUNITY COLLEGE - ORCHARD RIDGE CAMPUS,MI,48304-2266,,no_exact_match,1,1,ambiguous_or_unmatched,,
00230302,2006-2007,OAKLAND COMMUNITY COLLEGE - ROYAL OAK CAMPUS,MI,48304-2266,,no_exact_match,1,1,ambiguous_or_unmatched,,
00230302,2007-2008,OAKLAND COMMUNITY COLLEGE - ROYAL OAK CAMPUS,MI,48304-2266,,no_exact_match,1,1,ambiguous_or_unmatched,,
00230302,2008-2009,OAKLAND COMMUNITY COLLEGE - ROYAL OAK CAMPUS,MI,48304-2266,,no_exact_match,1,1,ambiguous_or_unmatched,,
00230302,2009-2010,OAKLAND COMMUNITY COLLEGE - ROYAL OAK CAMPUS,MI,48304-2266,,no_exact_match,1,1,ambiguous_or_unmatched,,
00230304,2006-2007,OAKLAND COMMUNITY COLLEGE - AUBURN HILLS CAMPUS,MI,48304-2266,,no_exact_match,1,1,ambiguous_or_unmatched,,
00230304,2007-2008,OAKLAND COMMUNITY COLLEGE - AUBURN HILLS CAMPUS,MI,48304-2266,,no_exact_match,1,1,ambiguous_or_unmatched,,
00230304,2008-2009,OAKLAND COMMUNITY COLLEGE - AUBURN HILLS CAMPUS,MI,48304-2266,,no_exact_match,1,1,ambiguous_or_unmatched,,
00230304,2009-2010,OAKLAND COMMUNITY COLLEGE - AUBURN HILLS CAMPUS,MI,48304-2266,,no_exact_match,1,1,ambiguous_or_unmatched,,
00230305,2006-2007,OAKLAND COMMUNTIY COLLEGE - HIGHLAND LAKES CAMPUS,MI,48304-2266,,no_exact_match,1,1,ambiguous_or_unmatched,,
